Average Cost for two,Longitude,Latitude
700,77.2983353,28.4375489
200,77.2984265,28.4370903
250,77.2990075,28.4375707
150,77.2670505,28.3959758
500,77.3239171,28.363238
200,77.3241415,28.3632142
250,77.3259973,28.3638989
100,77.3282696,28.3691677
300,77.32705828,28.36942587
150,77.3264093,28.3633036
450,77.3260374,28.3633487
500,77.3285388,28.3686544
400,77.3262953,28.3630576
450,77.3396661,28.4087438
600,77.33637929,28.40775168
650,77.3364513,28.4086778
550,77.3397558,28.4085728
500,77.34231301,28.41226833
450,77.3409272,28.4081056
500,77.336292,28.4102194
300,77.3372048,28.4098256
500,77.33666,28.4080574
500,77.3409826,28.4080719
600,77.3423218,28.4067402
200,77.3315619,28.3765371
800,0,0
300,77.3328117,28.3764571
450,77.3299747,28.3763294
300,0,0
150,77.3167822,28.3865773
100,77.2899232,28.4997177
550,77.29385857,28.49820594
500,77.2937593,28.4982147
400,77.2903929,28.5000937
550,77.2903,28.50064
550,77.2869976,28.4727738
300,77.2896526,28.49916279
600,77.2930411,28.4992231
350,77.2902208,28.5002348
400,0,0
100,77.2940734,28.4938048
300,77.2921516,28.4989698
500,77.2918806,28.4990357
300,77.2846781,28.4609284
500,77.2847168,28.4609545
500,77.2997286,28.462227
100,77.29654722,28.49710833
200,77.2899124,28.4997138
600,77.290565,28.489496
700,77.283011,28.489796
1400,77.283011,28.489796
1900,77.3060732,28.4729124
150,77.37444167,28.63601389
150,77.37419167,28.63602222
300,77.369326,28.635083
500,77.378751,28.637449
350,77.31548297,28.63823809
250,77.31069862,28.6411332
2500,77.36989718,28.63423199
650,77.37024722,28.63404167
300,77.3704,28.63392778
500,77.36986466,28.63388299
450,77.37020833,28.63404722
600,77.36986466,28.63388299
1500,77.36972552,28.63412753
600,77.370576,28.634123
700,77.36981537,28.63407809
500,77.36972786,28.63378764
600,77.36959241,28.63383826
700,77.36971814,28.63421758
500,77.37036925,28.63401924
100,77.36987706,28.63431586
600,77.37019444,28.634175
600,77.37023715,28.6339389
1000,77.37016473,28.63397039
400,77.3252184,28.6698582
550,77.3231543,28.6644658
800,73.75574991,15.57668259
1100,73.74360556,15.58565833
2000,73.76688333,15.57482778
1500,73.74229444,15.5696
800,0,0
1100,73.74909167,15.56155
1400,73.74947806,15.56129549
1000,73.76363333,15.55656111
1600,73.91433611,15.30389722
800,73.76043056,15.54659444
1300,73.75573611,15.54441944
700,73.76817222,15.51683333
800,73.7666682,15.5062047
1100,73.95088889,15.15794444
1500,73.7834595,15.51315
600,73.82691111,15.49860278
1500,73.825364,15.496162
800,73.827423,15.49395
1100,0,0
2000,0,0
350,77.0393103,28.4248315
800,77.0392204,28.4249125
2000,77.0971178,28.5030769
1400,77.0971853,28.5026128
250,77.0420091,28.5114162
200,77.0419641,28.5114567
200,77.0420091,28.5115059
100,77.0418253,28.5114067
1200,77.08785083,28.44070881
500,77.0855313,28.4423933
350,77.0757671,28.4418793
450,77.0787681,28.4347278
300,77.0898569,28.4308575
300,77.0780576,28.432548
500,77.078405,28.440599
600,77.0735119,28.4319102
500,77.0738947,28.436274
100,77.0787448,28.4346864
500,0,0
200,77.081492,28.4406523
350,77.0762723,28.4353217
300,77.0728193,28.4370922
250,77.0728605,28.4371161
500,77.0754948,28.4394519
200,77.0837565,28.430634
800,0,0
350,77.0756612,28.4419493
1500,77.0347151,28.4580879
2500,77.0349627,28.4582412
500,77.0857204,28.4807592
600,77.1006623,28.4434069
700,77.1010066,28.4428671
400,77.1009167,28.4430378
900,77.1007369,28.4431102
500,77.1010965,28.4426964
500,77.1009167,28.4430378
1600,77.1008268,28.4429395
1400,77.1009883,28.442717
600,77.1005772,28.443403
400,77.1007871,28.4431891
1500,77.0676442,28.4619878
1000,77.0376911,28.468336
1800,77.037781,28.4684343
2200,77.0918351,28.5092246
1300,77.0684986,28.3349418
2700,77.080367,28.460925
2500,77.080367,28.460925
1700,77.0835375,28.46836827
800,77.0832475,28.4683741
1700,77.0830226,28.4683973
1000,77.08390966,28.46844136
1500,77.0834723,28.4681716
1300,77.0831126,28.4682267
1500,77.0837421,28.4681975
1600,77.083048,28.468314
3500,77.0600891,28.4684326
5000,77.0599093,28.4684152
700,77.0928243,28.4937229
1000,77.0882416,28.4947571
1500,77.0887329,28.4946295
1200,77.0886429,28.4950691
1800,77.0885987,28.4950762
1200,77.0889781,28.4955391
600,77.088508,28.494832
2500,77.0886879,28.4952975
200,77.0888677,28.4952251
400,77.0888677,28.4953148
1250,77.0888677,28.495763
600,77.0887329,28.4951674
1800,77.0883732,28.4947742
1500,77.088598,28.4951096
350,77.0886879,28.4952079
1100,77.088598,28.4951096
1700,77.0886879,28.4952079
2000,77.0878786,28.4945922
600,77.0886429,28.4950691
2000,77.0883732,28.4953121
700,77.0886879,28.4952079
1400,77.0886879,28.4953871
1400,77.0889127,28.4950054
700,77.0891982,28.4956457
2300,77.0883282,28.4948147
550,77.0883113,28.4942639
1700,77.0887778,28.4949476
600,77.0886879,28.4947597
400,77.0875189,28.4949162
2000,77.0890476,28.4962285
2000,77.0886879,28.4952079
1500,77.088508,28.4939356
800,77.08856095,28.49427139
2000,77.0886879,28.4953871
2200,77.0886879,28.4952079
2500,77.088508,28.4949217
900,77.0882383,28.494089
1500,77.088598,28.4951096
1200,77.0888677,28.4954941
1750,77.0880651,28.4944224
1300,77.088508,28.494832
1500,77.0884689,28.4940704
1200,77.0933407,28.4877882
400,77.0921049,28.4897992
1500,77.0875639,28.4942482
700,77.0890476,28.4945253
1800,77.0884181,28.4940166
1700,77.0822133,28.4671541
700,77.0817637,28.4672902
500,77.0814039,28.4676142
300,77.0823032,28.4672524
350,77.0821234,28.4670558
700,77.0817637,28.4673798
350,77.0823032,28.4674317
650,77.0818119,28.4674661
900,77.0821234,28.467504
400,77.0824381,28.4671309
800,77.081314,28.4670676
700,77.0812241,28.4675073
500,77.0819435,28.4671282
800,77.0812241,28.4671487
400,77.0819435,28.4674868
800,77.0823032,28.4674317
2500,77.0812241,28.4675073
650,77.09313545,28.47582155
450,77.09359512,28.47548941
700,77.09308315,28.47577587
1500,77.09323503,28.47573225
500,77.09302582,28.47586163
500,77.09312875,28.47574493
800,77.09333964,28.47626303
300,77.09336612,28.47581065
350,77.093094,28.4759094
500,77.09308684,28.47568922
600,77.09311534,28.4756627
2000,77.09335439,28.4761926
800,77.09319044,28.47567184
300,77.0930171,28.4757632
500,77.09351432,28.47650794
800,77.1002873,28.4778552
150,77.0993882,28.4693415
800,77.0935886,28.4726847
200,77.0997478,28.4660588
250,77.0922847,28.4733215
600,77.0923747,28.4733301
750,77.07935278,28.46121389
550,77.0992983,28.4661053
650,77.0984902,28.471636
650,77.0993882,28.4693415
700,77.092856,28.481301
200,77.0948286,28.48187686
500,77.0997478,28.4657898
500,77.0983092,28.4679828
600,77.074163,28.477689
500,77.0923421,28.4803156
1500,77.1003687,28.4778418
200,77.0922847,28.4733215
700,77.1002873,28.4780345
1000,77.0997478,28.4660588
600,77.1002873,28.4778552
700,77.0957016,28.4694359
1300,77.1003772,28.4778638
250,77.10031841,28.47773187
400,77.09313076,28.47580623
400,77.1,28.47
200,77.0988037,28.4661923
500,77.0860801,28.4827659
400,77.0860056,28.4828445
300,0,0
600,77.08986362,28.48211622
200,0,0
400,0,0
200,77.0826144,28.4840963
200,77.0843715,28.490311
300,77.0860801,28.4823177
600,77.082573,28.4904966
350,77.0942076,28.4899921
400,77.1034343,28.486136
400,77.0936335,28.4912907
200,77.0935436,28.4934335
700,77.0957016,28.4948958
350,77.09530905,28.48826511
450,77.09327124,28.49457813
450,77.09158514,28.49034965
400,77.0998522,28.4947415
600,77.1038389,28.4874747
200,77.1047829,28.4874309
600,77.0939033,28.4902409
600,77.1038389,28.487654
300,77.094263,28.4923373
700,77.10263249,28.48750366
300,77.0939932,28.4931181
550,77.0922847,28.4911611
550,77.0930322,28.4906544
450,77.0951644,28.4897671
300,77.0937234,28.4938093
300,0,0
150,77.0934537,28.4935145
400,77.0936335,28.49147
400,77.093679,28.4917895
400,77.0949823,28.4933028
600,77.0934537,28.4911838
400,77.09503077,28.49332817
350,77.092692,28.4907443
300,77.0952332,28.4949836
200,77.0947642,28.4899703
1000,77.0962564,28.4846488
500,77.1048728,28.4872602
500,77.1046906,28.487522
200,77.0938134,28.4934594
100,77.0941281,28.4921002
300,77.0945327,28.4899428
550,77.0935436,28.4911924
300,77.0935436,28.4931646
600,77.0944877,28.4928519
700,77.0994974,28.4942093
550,77.0934087,28.4936446
350,77.0948924,28.4932941
500,77.0946676,28.4930484
400,77.0935436,28.4934335
350,77.094263,28.4900962
600,77.0940363,28.4931115
400,77.093805,28.49330872
500,77.1039737,28.4872636
200,77.09623341,28.49025712
300,77.094263,28.4923373
550,77.0939033,28.4902409
400,77.0924646,28.4896545
800,77.103659,28.4878161
300,77.0943525,28.4922725
500,77.094627,28.490666
250,77.0935436,28.4934335
300,77.0938134,28.4937283
400,77.09333796,28.49088743
500,77.1036643,28.4879232
1000,77.1021761,28.4957118
500,77.094031,28.492698
400,77.0943256,28.492384
500,77.094263,28.4923373
350,77.0943529,28.4924355
500,77.0937234,28.4914786
500,77.09321138,28.489834
400,77.1049154,28.4871499
300,77.094173,28.4904461
700,77.08978873,28.49488428
550,77.087429,28.4681035
1000,77.0715115,28.4739245
500,77.0858383,28.4700182
1000,77.0813069,28.4666333
700,77.0888382,28.4614757
800,77.08591864,28.46970311
600,77.0872491,28.4626173
800,77.0857654,28.4700505
1200,77.08598737,28.46978122
600,77.0881933,28.461408
600,77.0887329,28.4614598
500,77.0880584,28.4616192
750,77.0879685,28.4617002
750,77.0966008,28.4834181
850,77.08301514,28.46624793
750,77.0875226,28.4622589
1300,77.0888677,28.4616072
600,77.0859584,28.4699579
650,77.0880135,28.46157
650,77.088706,28.46147
600,77.087295,28.4623501
600,77.0957635,28.4486392
300,77.0978116,28.4495295
400,77.0951664,28.4477214
300,77.0957435,28.4486422
400,77.0992983,28.447904
1100,77.0990285,28.4481471
800,77.0994781,28.4476522
550,77.0992084,28.4480747
800,77.09939003,28.4478212
1100,77.0992156,28.4480264
1200,77.0990488,28.4479922
1800,77.0994781,28.4476522
350,77.0991634,28.4482945
1000,77.0991184,28.448066
3200,77.0992983,28.448173
1400,77.0991184,28.4481557
500,77.0993432,28.4472358
1600,77.0993882,28.4477333
1000,77.0994781,28.4476522
3000,77.0526236,28.4616176
1600,77.0525451,28.4616552
2000,77.104693,28.4221468
3000,77.104693,28.4221468
650,77.0808644,28.4788581
500,77.0807295,28.4792485
2000,77.0808194,28.4788089
500,77.0808644,28.479127
1100,77.0808644,28.4788581
800,77.0806845,28.4787511
150,77.08076142,28.47907544
800,77.0931234,28.4757509
500,77.09314417,28.47571545
550,77.09307712,28.47579915
1000,77.093094,28.476268
700,77.09335204,28.47565209
1000,77.0411995,28.4164952
2000,77.0411995,28.4164952
2500,77.1031649,28.4818475
300,77.0950645,28.460459
1000,77.0948924,28.4603029
2000,77.0950273,28.460271
1500,77.0946226,28.460546
1250,77.0946989,28.4604087
1600,77.0949823,28.4603115
700,77.0954319,28.4604444
400,77.0971853,28.4543812
1000,77.08932303,28.43230959
550,77.0979495,28.4494782
800,77.0986339,28.4499246
850,77.0941432,28.4667953
800,77.1042874,28.4372372
800,77.0975132,28.4369224
1000,77.1047562,28.4324764
600,77.0974101,28.4370522
1000,77.102108,28.441123
2200,77.1019957,28.4400925
500,77.1039229,28.4393747
900,77.1042012,28.434018
500,77.1032552,28.4396385
1500,77.09865443,28.43823059
450,77.1025313,28.4411247
550,77.1004268,28.4372138
700,77.10256,28.441297
1500,77.0987588,28.4461485
2000,77.0971853,28.4549192
1700,77.1015446,28.4451163
2000,77.105038,28.4218116
700,77.0974101,28.4545373
850,77.0940831,28.4663219
1200,77.109638,28.4247729
1000,77.10288294,28.43849033
700,77.0956926,28.4604777
500,77.0904863,28.4211432
500,77.0906308,28.4210196
400,77.0904863,28.4208742
1400,77.033939,28.4576098
1400,77.0338804,28.4576265
1500,77.0386607,28.4655997
600,77.038546,28.4655681
1000,77.0382289,28.4553886
1300,77.0382176,28.4553962
450,77.0726806,28.459424
500,77.0727706,28.4594327
800,77.07272552,28.45938349
600,77.0727706,28.4594327
600,77.0727256,28.4593835
700,77.0725008,28.4588688
500,77.0726806,28.459424
1500,77.065948,28.5008981
2100,77.0659784,28.5008454
1000,77.0993934,28.4470228
300,77.038187,28.419985
1850,77.088553,28.4797315
1000,77.0886879,28.4797893
1500,77.0536264,28.4725545
500,77.0679481,28.4679413
1000,77.0683484,28.4684937
1600,77.1081995,28.4805868
4500,77.1087266,28.481264
4000,77.1087258,28.4812481
1900,77.0395172,28.4705263
1400,77.0395353,28.4705061
1200,77.0396702,28.4704989
2000,77.0648668,28.4676295
300,77.0809099,28.4734916
650,77.1023726,28.4805404
400,77.0827529,28.4766191
300,77.085001,28.4771042
450,77.0802349,28.4797836
800,77.0761927,28.476072
750,77.10031841,28.47773187
550,77.0828835,28.4761607
1800,77.088598,28.479691
1200,77.0731066,28.4776351
400,77.0829327,28.4760986
600,77.0823932,28.4757777
1200,77.0805946,28.4787425
600,77.0803248,28.4805094
2200,77.0902166,28.4796672
2000,77.1020369,28.4800544
1600,77.0811126,28.4775699
550,77.1026087,28.4806694
600,77.0820362,28.4800592
2500,77.1020768,28.4806041
200,77.0963632,28.4821819
350,77.0824381,28.4757372
600,77.0692631,28.477294
600,77.0935886,28.4726847
600,77.0894073,28.4798584
1500,77.0892274,28.4798411
1500,77.0892792,28.4798031
2000,77.0893563,28.4799415
650,77.0823932,28.4785568
350,77.0816737,28.4784876
500,77.0818967,28.479447
450,77.0817187,28.4792539
650,77.0816737,28.478398
700,77.0818667,28.4791426
800,77.0803248,28.4803301
550,77.0802124,28.4802521
650,77.0800708,28.4809987
600,77.0802574,28.481108
750,77.0802215,28.4806523
500,77.0800417,28.4803729
750,77.0802124,28.4808348
700,77.0803248,28.4803301
500,77.0802124,28.4804762
350,77.0801851,28.4803207
700,77.08040039,28.48028198
600,77.0802349,28.4807697
600,77.0802798,28.4807292
400,77.0802349,28.4807697
1000,77.0801711,28.4805322
1500,77.0802349,28.4808594
900,77.0801226,28.4805204
2500,77.0801187,28.4810064
400,77.0801674,28.4802478
1400,77.0803727,28.4808767
600,77.080144,28.4803174
1800,77.0802349,28.4811283
600,77.0802124,28.4803866
900,77.0801793,28.4805091
450,77.0412894,28.4166832
1500,77.0413756,28.4167026
200,77.0204947,28.4669375
400,77.0129534,28.4841816
500,77.026849,28.4569872
500,77.0206596,28.4667157
700,77.0203953,28.4667607
100,77.0204174,28.4668549
350,77.0189174,28.4709408
200,77.0196893,28.4653555
400,77.0178663,28.4603933
600,77.0274904,28.4580309
600,77.022202,28.4645876
150,77.0181934,28.473084
200,77.0182331,28.4730183
1000,77.0136942,28.4823394
500,77.0141435,28.4810609
450,77.0166864,28.4678506
250,77.0175175,28.4674068
400,77.0193016,28.4713437
500,77.0136441,28.4670202
400,77.0189082,28.4712555
600,77.0204469,28.4667702
800,77.0221359,28.4639996
400,77.0186408,28.4721483
700,77.0193636,28.470213
450,77.0179074,28.4603566
150,77.023212,28.4626082
150,77.0259078,28.4597556
400,77.0259899,28.4598188
700,77.0200512,28.4570545
500,77.0191832,28.4669487
250,77.0247842,28.4609586
200,77.0187625,28.470938
200,77.0175382,28.467287
550,77.0203817,28.4667732
100,77.0168909,28.4655014
800,77.0157175,28.4652054
300,77.0179026,28.460487
600,0,0
150,77.0277668,28.4579956
200,77.0212272,28.4688983
300,77.0161752,28.4681772
800,77.0432685,28.4109555
400,77.0433584,28.4106951
700,77.0431785,28.4113952
500,77.0435383,28.4105331
1800,77.09791951,28.45112282
800,77.0974101,28.4511301
1400,77.0974101,28.4511301
650,77.0971403,28.4508352
1700,77.0968183,28.4514834
600,77.0975899,28.4511473
1500,77.0972691,28.4506618
700,77.09822863,28.45109776
300,77.0378999,28.5125527
350,77.0352809,28.5145359
450,77.0203837,28.4939088
700,77.0210472,28.496845
200,77.030404,28.502947
550,77.0362376,28.5037904
200,77.0409296,28.5118498
200,77.0436219,28.5216917
600,0,0
400,77.0347314,28.5150103
800,77.0199219,28.4865257
250,77.0373642,28.5176801
300,77.0302241,28.5029296
350,77.0336712,28.5034359
400,77.037902,28.5125468
250,77.0394717,28.5119564
400,77.0319416,28.5033789
600,77.0308638,28.5089193
450,77.0351721,28.5145201
200,77.0196076,28.4857718
300,77.0198157,28.4859312
100,77.0197677,28.4859483
350,77.0093235,28.4921812
200,77.024736,28.5144976
700,77.0225318,28.497571
500,0,0
600,77.02189766,28.49841367
600,77.025184,28.5142695
150,77.02152,28.4959225
250,0,0
450,77.0252309,28.5118122
400,77.0313937,28.5091367
600,0,0
400,77.0411995,28.512055
200,77.0378566,28.5125685
700,77.04251687,28.52068371
150,0,0
600,77.0283498,28.5019693
600,77.01025,28.4936502
300,77.0196062,28.4877231
450,77.0203724,28.4946737
250,77.0386974,28.51231235
400,77.0358272,28.5033611
500,77.0194842,28.4860462
350,77.0197876,28.4875817
150,77.0410645,28.5120868
500,77.03139368,28.50913665
300,77.0196976,28.4890966
400,77.0219634,28.4968821
1500,77.0318264,28.4590795
3000,77.0756484,28.4592611
1200,77.0757697,28.4592519
2200,77.0757094,28.4592449
3000,77.075722,28.4592314
2000,77.0730853,28.4777065
350,77.1019957,28.4722814
650,77.1022778,28.4715146
450,77.1017259,28.4718072
400,77.1021755,28.4720297
700,77.1020406,28.4718823
900,77.1018865,28.4725209
700,77.1024452,28.4719659
350,77.1022654,28.472128
500,77.10254565,28.47211841
250,77.1022654,28.4720383
500,77.1024003,28.4715582
200,77.1017259,28.4715383
500,77.1018159,28.4713676
500,77.0392029,28.4237354
700,77.0395802,28.4234228
600,77.0394902,28.4234142
1500,77.0706524,28.4497396
200,77.0268394,28.4596657
250,77.0313172,28.4623451
600,77.0868894,28.4797958
1800,77.0865747,28.4797207
200,77.0324732,28.4636195
1500,77.0324282,28.4637496
500,77.0338596,28.4675057
150,77.0404135,28.4755199
400,77.0441684,28.4706936
400,77.0348123,28.476036
800,0,0
300,77.0483361,28.4735491
300,77.0476105,28.4745207
450,77.046327,28.4775051
300,77.0204025,28.4703517
200,77.0424008,28.4741041
200,77.0474607,28.4740266
200,77.0475174,28.474015
500,0,0
600,77.04808339,28.48038451
200,77.0424589,28.4739949
200,0,0
400,77.048056,28.4730599
350,77.0445066,28.4694139
200,77.0494753,28.4822008
200,77.0439881,28.4754869
250,77.0481041,28.4736495
500,77.047405,28.4740886
300,77.0456073,28.476629
300,77.0473507,28.4740911
600,77.0424589,28.4740845
800,77.0351491,28.4665409
400,0,0
600,77.0482744,28.4728921
400,77.0484406,28.4736075
500,77.020392,28.4703532
450,77.0432685,28.4750589
600,77.0394496,28.4702133
600,77.0453042,28.4699753
650,77.0474907,28.4749637
650,77.0349543,28.4768261
900,77.0432685,28.4751486
900,77.044168,28.4751457
200,77.0363305,28.4758641
600,77.0445955,28.4764122
400,77.0347763,28.4758171
1000,77.037225,28.46715278
150,77.0462096,28.4783985
200,77.0475378,28.4743176
600,77.0404798,28.4662742
350,77.0351435,28.4771621
500,77.0349588,28.4786503
400,77.0495364,28.4823461
350,77.0384802,28.4756545
700,77.0444379,28.4762474
400,77.0335214,28.464266
1000,77.0476588,28.4738648
300,77.0376289,28.4758573
400,77.0338227,28.4785399
400,77.0371148,28.4579792
400,77.0435543,28.4583117
1000,77.033231,28.4568511
500,77.0344852,28.4588673
500,77.0380952,28.4555436
350,77.0381307,28.4555152
650,77.041878,28.460253
450,77.0367474,28.4577727
300,77.0390954,28.4544096
350,77.0435095,28.4584547
500,0,0
600,77.0609808,28.4950876
400,0,0
300,77.0633149,28.4978576
250,77.0671006,28.4906203
350,77.056052,28.4890258
400,77.0580477,28.4777059
450,0,0
400,0,0
400,77.0610203,28.4780353
200,77.057516,28.4879806
250,77.0608014,28.4776466
300,77.0633585,28.4978501
600,77.0670595,28.4772163
500,77.0616195,28.4756552
500,77.0607991,28.4779663
150,0,0
100,77.0603242,28.4753834
150,77.0558517,28.488876
150,77.0598733,28.4752695
550,77.0605389,28.4783366
400,77.0610258,28.4755709
700,77.0714215,28.5097704
600,77.0716913,28.5094378
400,77.0714215,28.5095911
400,77.0693827,28.510128
150,77.0716913,28.5100652
150,0,0
800,77.0712645,28.5096025
400,77.0644469,28.5029596
300,0,0
300,77.0622916,28.5029001
400,0,0
200,77.0738509,28.5101456
300,77.0689476,28.5035524
450,77.0696558,28.5050072
300,0,0
250,77.0691386,28.5035991
600,77.0541384,28.5041335
1100,77.0535606,28.5041041
700,77.0646633,28.5029179
600,77.0538414,28.5041074
500,77.0540643,28.5041784
800,77.0541569,28.504122
850,77.051885,28.5046578
900,77.0537818,28.500642
300,77.054079,28.5042056
250,77.0516126,28.5048386
200,77.0540696,28.5042347
550,77.0545497,28.5041169
900,77.0644064,28.4664277
